"Rec No","Daily Record Id","Sup Id","Date","No Of Days Covered","Serial No","Product1","Product2","Product3","Product4","Product5","Fuel Sales Qty1","Fuel Sales Qty2","Fuel Sales Qty3","Fuel Sales Qty4","Fuel Sales Qty5"
       26503,"        1,666",            0," 8/11/2022",   1,"   1,666","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,753.22",          0.00,        594.86,         56.33,          0.00
       26504,"        1,667",            0," 8/11/2022",   1,"   1,667","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,276.11",          0.00,        678.15,          5.43,          0.00
       26505,"        1,668",            0," 8/12/2022",   1,"   1,668","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,115.71",          0.00,        386.24,        121.38,          0.00
       26506,"        1,669",            0," 8/12/2022",   1,"   1,669","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,466.79",          0.00,        657.57,         72.16,          0.00
       26507,"        1,670",            0," 8/13/2022",   1,"   1,670","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,810.49",          0.00,        407.69,        119.87,          0.00
       26508,"        1,671",            0," 8/13/2022",   1,"   1,671","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,283.64",          0.00,        498.05,         73.50,          0.00
       26509,"        1,672",            0," 8/14/2022",   1,"   1,672","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,759.16",          0.00,        745.64,          0.00,          0.00
       26510,"        1,673",            0," 8/14/2022",   1,"   1,673","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,386.54",          0.00,        313.96,         16.56,          0.00
       26511,"        1,674",            0," 8/15/2022",   1,"   1,674","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,478.26",          0.00,        556.38,         32.30,          0.00
       26512,"        1,675",            0," 8/15/2022",   1,"   1,675","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,207.97",          0.00,        243.17,          0.00,          0.00
       26513,"        1,676",            0," 8/16/2022",   1,"   1,676","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,634.37",          0.00,        661.29,          9.60,          0.00
       26514,"        1,677",            0," 8/16/2022",   1,"   1,677","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,281.85",          0.00,         71.12,          3.46,          0.00
       26515,"        1,678",            0," 8/17/2022",   1,"   1,678","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,369.75",          0.00,"      1,174.58",         85.76,          0.00
       26516,"        1,679",            0," 8/17/2022",   1,"   1,679","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,450.43",          0.00,"      1,317.31",         11.06,          0.00
       26517,"        1,680",            0," 8/18/2022",   1,"   1,680","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,738.13",          0.00,"      1,243.60",         29.78,          0.00
       26518,"        1,681",            0," 8/18/2022",   1,"   1,681","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,982.50",          0.00,        630.28,         95.00,          0.00
       26519,"        1,682",            0," 8/19/2022",   1,"   1,682","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,438.55",          0.00,"      1,654.94",        193.68,          0.00
       26520,"        1,683",            0," 8/19/2022",   1,"   1,683","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,164.18",          0.00,        505.40,         22.02,          0.00
       26521,"        1,684",            0," 8/20/2022",   1,"   1,684","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,032.81",          0.00,        828.53,         95.85,          0.00
       26522,"        1,685",            0," 8/20/2022",   1,"   1,685","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,448.01",          0.00,        715.89,         27.30,          0.00
       26523,"        1,686",            0," 8/21/2022",   1,"   1,686","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,044.82",          0.00,        824.91,         99.74,          0.00
       26524,"        1,687",            0," 8/21/2022",   1,"   1,687","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,956.38",          0.00,        319.61,         57.94,          0.00
       26525,"        1,688",            0," 8/22/2022",   1,"   1,688","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,024.85",          0.00,"      1,201.52",        120.60,          0.00
       26526,"        1,689",            0," 8/22/2022",   1,"   1,689","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,781.81",          0.00,        321.92,         36.91,          0.00
       26527,"        1,690",            0," 8/23/2022",   1,"   1,690","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,130.82",          0.00,"      1,622.48",        102.03,          0.00
       26528,"        1,691",            0," 8/23/2022",   1,"   1,691","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,039.14",          0.00,        988.50,         38.20,          0.00
       26529,"        1,692",            0," 8/24/2022",   1,"   1,692","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,654.75",          0.00,        648.17,        164.80,          0.00
       26530,"        1,693",            0," 8/24/2022",   1,"   1,693","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,959.60",          0.00,        439.72,         35.29,          0.00
       26531,"        1,694",            0," 8/25/2022",   1,"   1,694","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,521.39",          0.00,"      1,147.22",         76.86,          0.00
       26532,"        1,695",            0," 8/25/2022",   1,"   1,695","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,872.66",          0.00,"      1,004.77",         37.72,          0.00
       26533,"        1,696",            0," 8/26/2022",   1,"   1,696","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,162.29",          0.00,        979.74,        153.40,          0.00
       26534,"        1,697",            0," 8/26/2022",   1,"   1,697","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,973.92",          0.00,        969.21,         96.12,          0.00
       26535,"        1,698",            0," 8/27/2022",   1,"   1,698","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,863.59",          0.00,"      1,062.25",         93.57,          0.00
       26536,"        1,699",            0," 8/27/2022",   1,"   1,699","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,728.87",          0.00,        308.80,         12.15,          0.00
       26537,"        1,700",            0," 8/28/2022",   1,"   1,700","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,390.28",          0.00,        867.40,         36.33,          0.00
       26538,"        1,701",            0," 8/28/2022",   1,"   1,701","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,712.67",          0.00,        339.83,         15.90,          0.00
       26539,"        1,702",            0," 8/29/2022",   1,"   1,702","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,955.64",          0.00,        669.16,         69.11,          0.00
       26540,"        1,703",            0," 8/29/2022",   1,"   1,703","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,010.59",          0.00,        872.90,         54.41,          0.00
       26541,"        1,704",            0," 8/30/2022",   1,"   1,704","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,980.88",          0.00,"      1,317.96",        133.18,          0.00
       26542,"        1,705",            0," 8/30/2022",   1,"   1,705","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,875.98",          0.00,        234.35,         36.90,          0.00
       26543,"        1,706",            0," 8/31/2022",   1,"   1,706","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,049.69",          0.00,"      1,141.33",         60.00,          0.00
       26544,"        1,707",            0," 9/01/2022",   1,"   1,707","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,114.26",          0.00,        556.74,         52.69,          0.00
       26545,"        1,708",            0," 9/01/2022",   1,"   1,708","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,252.80",          0.00,"      2,309.43",          8.98,          0.00
       26546,"        1,709",            0," 9/01/2022",   1,"   1,709","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,813.77",          0.00,"      1,038.94",         98.64,          0.00
       26547,"        1,710",            0," 9/02/2022",   1,"   1,710","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,901.29",          0.00,        956.24,        280.33,          0.00
       26548,"        1,711",            0," 9/02/2022",   1,"   1,711","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,251.79",          0.00,        687.12,         85.99,          0.00
       26549,"        1,712",            0," 9/03/2022",   1,"   1,712","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,980.16",          0.00,"      1,052.27",        220.35,          0.00
       26550,"        1,713",            0," 9/03/2022",   1,"   1,713","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,037.30",          0.00,        697.61,         74.54,          0.00
       26551,"        1,714",            0," 9/04/2022",   1,"   1,714","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,345.82",          0.00,        458.22,        116.60,          0.00
       26552,"        1,715",            0," 9/04/2022",   1,"   1,715","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,739.54",          0.00,        583.35,         36.04,          0.00
       26553,"        1,716",            0," 9/05/2022",   1,"   1,716","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,576.30",          0.00,        521.01,        102.97,          0.00
       26554,"        1,717",            0," 9/05/2022",   1,"   1,717","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,528.64",          0.00,        658.40,         30.05,          0.00
       26555,"        1,718",            0," 9/06/2022",   1,"   1,718","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,216.75",          0.00,"      1,985.33",         93.39,          0.00
       26556,"        1,719",            0," 9/06/2022",   1,"   1,719","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,093.51",          0.00,        571.31,         69.99,          0.00
       26557,"        1,720",            0," 9/07/2022",   1,"   1,720","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,404.96",          0.00,        670.67,         92.17,          0.00
       26558,"        1,721",            0," 9/07/2022",   1,"   1,721","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,040.30",          0.00,        886.48,         14.48,          0.00
       26559,"        1,722",            0," 9/08/2022",   1,"   1,722","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,229.98",          0.00,"      1,629.51",        126.26,          0.00
       26560,"        1,723",            0," 9/08/2022",   1,"   1,723","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,479.12",          0.00,"      1,175.50",         63.35,          0.00
       26561,"        1,724",            0," 9/09/2022",   1,"   1,724","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,997.76",          0.00,"      1,062.86",         46.70,          0.00
       26562,"        1,725",            0," 9/09/2022",   1,"   1,725","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,618.56",          0.00,        929.77,         77.97,          0.00
       26563,"        1,726",            0," 9/10/2022",   1,"   1,726","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,287.36",          0.00,        853.07,        152.72,          0.00
       26564,"        1,727",            0," 9/10/2022",   1,"   1,727","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,920.94",          0.00,        437.74,         30.12,          0.00
       26565,"        1,728",            0," 9/11/2022",   1,"   1,728","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,473.54",          0.00,"      1,059.71",         94.32,          0.00
       26566,"        1,729",            0," 9/11/2022",   1,"   1,729","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,027.91",          0.00,        689.72,          8.56,          0.00
       26567,"        1,730",            0," 9/12/2022",   1,"   1,730","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,545.25",          0.00,"      1,159.66",         50.21,          0.00
       26568,"        1,731",            0," 9/12/2022",   1,"   1,731","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,179.22",          0.00,        661.47,         14.37,          0.00
       26569,"        1,732",            0," 9/13/2022",   1,"   1,732","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,263.36",          0.00,        490.13,         91.63,          0.00
       26570,"        1,733",            0," 9/13/2022",   1,"   1,733","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,986.19",          0.00,        566.14,         54.89,          0.00
       26571,"        1,734",            0," 9/14/2022",   1,"   1,734","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      1,161.30",          0.00,"      1,210.05",        410.37,          0.00
       26572,"        1,735",            0," 9/14/2022",   1,"   1,735","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      6,711.26",          0.00,"      1,618.85",        163.80,          0.00
       26573,"        1,736",            0," 9/15/2022",   1,"   1,736","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      3,135.37",          0.00,"      2,099.10",        111.44,          0.00
       26574,"        1,737",            0," 9/15/2022",   1,"   1,737","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,217.29",          0.00,        874.11,         28.18,          0.00
       26575,"        1,738",            0," 9/16/2022",   1,"   1,738","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,629.07",          0.00,        956.10,        122.75,          0.00
       26576,"        1,739",            0," 9/16/2022",   1,"   1,739","UNLEADED","KEROSENE","DIESEL","V-POWER",,"      2,108.92",          0.00,        269.56,          2.01,          0.00
